"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","Status","cell_type","group","segmentation","platform"
0.383318201902044,9.72001837776276,0.947565341129383,0.366941472237696,0.559248820098821,-5.38079757401654,"Gstt2","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
0.305255830321917,10.4279693822098,0.962187576020585,0.359919167090686,0.559248820098821,-5.4030830870432,"Serpinb6b","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
0.421046160636109,10.4809137252164,0.966655951735402,0.35779295403428,0.559248820098821,-5.4076096804538,"Cd3e","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
0.277648220050674,8.84930298123462,0.867483654888031,0.407157017097754,0.574019205673361,-5.42091021419389,"Ppp1r14a","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
0.0386926146268989,5.76581551138573,0.0367769294861777,0.971427791029211,0.971427791029211,-5.43753572505511,"Ctcfl","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
0.400739886282541,6.52847398847795,0.452917933296965,0.660823956972735,0.764405222468675,-5.45073150658562,"Mmp12","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
0.227808528498008,9.61148819139815,0.746132939524428,0.473731700832665,0.640584370126327,-5.54007468886144,"Cd4","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
0.0576742841617097,6.87096480551445,0.146908819837597,0.886289395090137,0.904376933765446,-5.55840363561948,"Pmaip1","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
0.216736828850127,9.40934128940855,0.696623323795492,0.50280634035575,0.661587289941776,-5.56782116644657,"Tet2","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
-0.389426051664671,14.3744129210296,-1.18306198313684,0.265681302814177,0.499045010443075,-5.58185759661284,"Gpsm2","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
-0.234180478807843,9.373578141899,-0.656681952117205,0.527045998524943,0.675699998108902,-5.59372499542518,"Bbc3","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
0.0820679689457808,7.02492572315254,0.222542232322274,0.828625696955454,0.872237575742583,-5.59549147322422,"Ffar2","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
0.243396457629023,8.87546270954468,0.535914378880217,0.604396030576917,0.738089887605566,-5.62575398346759,"Cd40","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
-0.147944859767684,7.93192887728442,-0.383147356566038,0.710084288205962,0.788982542451069,-5.64545758738094,"Cd38","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
-0.167579337331681,10.3131676032955,-0.53465435563764,0.605233707836564,0.738089887605566,-5.69636433123295,"Ccl19","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
-0.249725163594517,15.139183980227,-1.1417010318512,0.281671072598372,0.512129222906131,-5.69832309108278,"Hmox1","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
-0.165030010430504,8.99563463289455,-0.346306305957648,0.736695670546662,0.809555681919409,-5.71728032005114,"Dpt","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
-0.195569789903059,14.1850327324485,-1.05775833465183,0.316444028035614,0.536345810229854,-5.71915913401857,"Prkar1a","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
0.142218207208726,10.441952341962,0.512363412067952,0.62015230164875,0.738276549581845,-5.73052213815321,"Trac","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
-0.137029873399237,10.2296869059003,-0.500869894263882,0.62791693893234,0.738725810508635,-5.73664861875435,"Cxcr3","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
1.11552643931405,13.3300797892681,0.916183249619931,0.382346855696313,0.570666948800468,-5.7599038423137,"Bcl10","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
0.156913994907484,11.8240349218174,0.644250844095236,0.53473018708894,0.676873654542962,-5.77112140574613,"Prmt5","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
0.878957590625223,10.3275208959945,0.445087418479831,0.66627358242435,0.764405222468675,-5.77606348251935,"Ankrd33b","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
0.20767060666339,9.93889107678939,0.329586595698909,0.748897972890248,0.814019535750269,-5.78385880923535,"Cd8a","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
-0.154295841755104,9.84257721463542,-0.259298684201715,0.800963226902662,0.852088539258151,-5.78939512094875,"Ifi30","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
-0.310318612324096,15.3967609018089,-1.06253128487048,0.314382122768162,0.536345810229854,-5.79041264099886,"Nek2","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
-0.198114139133818,13.5577760412845,-0.887720236122031,0.396713985968073,0.574019205673361,-5.8089776766769,"Rheb","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
-0.311984208904843,14.7061353773933,-0.943102965280152,0.369104221265222,0.559248820098821,-5.85727093778929,"Tpx2","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
-0.0324739940403607,10.809637695254,-0.0918229940374698,0.92875509758672,0.938136462208808,-5.85736714244676,"Pik3ca","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
-0.184444863503217,13.7595086212865,-0.853580491450634,0.414441525979068,0.575613230526483,-5.86590605181377,"Adgre1","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
-0.171977237592392,13.1088967973662,-0.731324648657939,0.482313656957674,0.643084875943565,-5.87115882315805,"Cdca8","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
-0.181106661372302,15.0282297671948,-0.866722254906848,0.407553636028086,0.574019205673361,-5.95839120892003,"Ighm","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
-0.0650279723727092,12.3771892319309,-0.176808525734283,0.863388927137643,0.899363465768378,-6.00064847314971,"S100a9","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
-0.0766629366212541,12.5774395873322,-0.162499739917525,0.874332894408509,0.901374117946917,-6.03510949818348,"Tifa","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
-0.067605388928925,12.7297163906015,-0.301641674224056,0.769455582505879,0.827371594092343,-6.06192149011244,"Trp53","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
-0.266704209532284,15.5740363316117,-0.745611138830124,0.474032433893482,0.640584370126327,-6.07883902189876,"Rrm1","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
0.114189531371274,14.1617038480349,0.391806761601322,0.703887081142756,0.788982542451069,-6.17946697709997,"Pola1","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
-0.123133778587791,15.3083967939494,-0.56546524960785,0.584926186176113,0.731157732720141,-6.19526272974247,"Csf1r","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
-0.123800314853911,15.2148742119467,-0.435924562948867,0.672676595772434,0.764405222468675,-6.24640413194447,"Ezh2","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
-0.101594887537637,15.8411540657786,-0.515842149557953,0.617811816769113,0.738276549581845,-6.25063530400941,"Ccnd3","Not Significant","Erythrocyte-like","WTvsCTRL","Proseg","Xenium unimodal"
-1.88908083318206,8.11122625617888,-4.71839132274146,0.000547614873539557,0.0280489249711825,0.0337965021704623,"Siglech","False Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
1.41871120081217,11.4067858834516,4.69194585092067,0.000572427040228214,0.0280489249711825,-0.184628629335296,"Bcl2l1","Significant (Upregulated)","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.787423368809328,13.991016915696,-3.30368558884709,0.0065790054612681,0.214914178401425,-2.66579777089788,"Cd72","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
1.16373446811598,9.82413881805877,3.04673186028414,0.0105179932913,0.257690835636849,-2.90426740334408,"Rrm1","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
1.31657050604451,8.23920367141765,2.71700339068095,0.0192245914318756,0.269144280046259,-3.37222152527313,"Tnfsf11","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.831450464424622,10.3528103975017,-2.81784339884627,0.0159893282885626,0.269144280046259,-3.39733506281391,"Ffar2","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-1.05474492564859,10.2369183792547,-2.75209738439407,0.0180311240672214,0.269144280046259,-3.57080822504246,"Ep300","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-1.41828914214354,6.98902699955288,-2.47895019961857,0.0296409264483301,0.32808524327006,-3.69908080082926,"Cox6a2","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
1.04884554862384,6.33604167974289,2.18999534879401,0.0497705390293419,0.32808524327006,-4.09223079934631,"Otub2","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
1.96770206829063,3.94802294301412,2.07525054316992,0.060935942907719,0.32808524327006,-4.09248854545744,"Rgs13","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.624952562686641,10.701902262117,-2.34352118277569,0.0378395109234121,0.32808524327006,-4.29506142824863,"Cd38","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.780350547510249,10.7693781429933,-2.33283128917148,0.0385725602601143,0.32808524327006,-4.34154789578016,"Trp53","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.998328592718973,7.30193560323541,2.00752817094177,0.0685878439695836,0.32808524327006,-4.45508816478291,"Gzma","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
1.11581242167499,7.56095649491795,1.98883577947791,0.0708523726572679,0.32808524327006,-4.50989829151739,"Gpsm2","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
1.11080701955321,9.27400032816409,2.09329286604798,0.0590364835569978,0.32808524327006,-4.51185238841907,"Cd83","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.719914949685132,12.9751247984984,-2.22093198975484,0.0471093984680859,0.32808524327006,-4.57294612251434,"Brd4","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
1.19107023808866,6.36507505117988,1.82073029577354,0.094546566674511,0.402850588439221,-4.66300637560016,"Cdca8","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.651127964181931,12.3864651564397,2.15110464126925,0.0533184130546131,0.32808524327006,-4.69189967906985,"Bcl2","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.828384775237232,10.5581220080727,2.06896288421624,0.0616112529675051,0.32808524327006,-4.75176239568552,"S100a9","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.746777654688582,12.1976648014027,-2.08299720567571,0.0601134719636658,0.32808524327006,-4.80786979426023,"Hdac1","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.520301531148581,11.4060476217458,2.02625639524867,0.0663866328066621,0.32808524327006,-4.88177306165758,"Cd274","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-2.50257990524034,4.45698764725395,-1.50885136976696,0.158106064838672,0.516479811806327,-4.89351423714694,"Ctcfl","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.5426906189427,12.5829947900222,2.00832758991721,0.0684925133959168,0.32808524327006,-4.92334791384908,"Cd40","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.544428370785722,14.9646605535086,-1.96647973230316,0.0736517893055238,0.32808524327006,-4.96584187842867,"Cd22","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.76031265528838,6.65525404279766,-1.53204058521505,0.152342863260271,0.51481381377609,-5.13266289859298,"Bbc3","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.654239255711145,10.147444803972,1.74306985159075,0.107760510659204,0.438114211243438,-5.19058365256528,"Bcl6","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.90457887936449,9.64008680128339,1.69765627070591,0.11623438257479,0.438114211243438,-5.19804410215796,"Foxp3","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.518253683701618,11.1848864839444,1.70486982708567,0.11484988857634,0.438114211243438,-5.34585371428762,"Cd86","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.722808119460781,8.96799214400345,1.39046233013309,0.190512300091416,0.546541457836004,-5.40911436414223,"Tpx2","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.568968645188038,14.3640597858125,-1.66216315792278,0.123264824813234,0.445738462909574,-5.43574731143888,"Cxcr3","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.406511600361389,15.4246610242864,-1.64233570833393,0.127353846545592,0.445738462909574,-5.44586907069548,"Cd19","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.545415375934025,8.6211311664733,1.20114860068214,0.253666180542006,0.637417581874783,-5.64184892368397,"Pola1","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.494693320096914,10.754344609073,-1.41547095947941,0.183236930659008,0.546541457836004,-5.70062896459691,"Adgre1","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.38570549218243,14.2570586027351,-1.44168445847892,0.175862841400831,0.546541457836004,-5.73864616545547,"Prkar1a","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.578345637065968,7.1895970716249,-0.987809462505743,0.343420696190748,0.715033640037097,-5.76401915127349,"Aicda","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.872146526270308,11.6079344993987,-1.38063141089044,0.193437540186544,0.546541457836004,-5.82924875855438,"Ccnd3","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.363668087404733,14.4761186216484,1.36628736078648,0.19777263010537,0.546541457836004,-5.83124815670129,"Fcer2a","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.503684776211067,9.72483108711165,1.16263365478876,0.268359580875838,0.641674805630625,-5.84516368133533,"Bmi1","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.624462873877654,15.5567545439977,1.33866549601398,0.206347285101349,0.546541457836004,-5.84790215199365,"Dpt","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.560446191683404,14.6369349864113,1.35262448388687,0.201976436893312,0.546541457836004,-5.84797670903324,"Jchain","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.53915393210449,10.1946247170204,1.26048918800309,0.232279971991995,0.599037822505671,-5.85239681045285,"Map3k14","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.409294815413821,8.95046671946806,-1.00600837571061,0.334954012667001,0.715033640037097,-5.89564969991829,"Cd80","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.656208785586312,9.0341810385606,0.941535423356001,0.365642546396521,0.71665939093718,-5.98934508749986,"Pfn2","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.45779223653108,7.83289006314669,-0.772773050455755,0.455128478779143,0.782501595093965,-6.02266178255018,"Cd209b","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.381832676723313,14.563391786295,1.16238697220759,0.268455786029139,0.641674805630625,-6.07285679069846,"Cr2","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.443891366078166,15.0081332613159,1.13934796725354,0.277559613623467,0.647639098454756,-6.08808181229341,"Trac","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.371541026431835,10.434130623584,1.0006314148768,0.337439544915222,0.715033640037097,-6.11050427300385,"Gstt2","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.36184893972375,10.3872091227843,-1.02939772300805,0.324297848449228,0.715033640037097,-6.12504920353631,"Tbx21","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.252329596945019,7.2146183142468,0.505146651667183,0.622923937611961,0.88473254907206,-6.14266256940281,"Bad","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.388329550385611,9.35282431496224,0.785856987129204,0.447720688665302,0.782501595093965,-6.15308011343463,"B3gnt5","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.311631817573891,7.90258682486603,0.564792904459602,0.582981540114527,0.88473254907206,-6.1613698958938,"Tifa","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.105139682332763,6.62211878549596,-0.157097766240853,0.877871353284448,0.945399918921714,-6.22152429081733,"Scn8a","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.276992115528589,8.99406079798991,-0.519635740186049,0.613097802968446,0.88473254907206,-6.28026681375145,"Prkab2","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.415619739701491,13.8698660685789,0.967584718559573,0.353010394903056,0.715033640037097,-6.28076474088633,"Cd3e","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.422787937144994,13.8735284871032,0.958216722241336,0.357516820018549,0.715033640037097,-6.28897445853821,"Cd3d","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.254814694925514,13.7881423835409,-0.964123539662756,0.354670614412397,0.715033640037097,-6.28984313834914,"Mdm2","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.29343319864882,17.0668060995023,0.897992995782804,0.38746446642991,0.732077863029708,-6.3033211277718,"Ccl19","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.132288931102867,8.53064119378611,-0.305434158029877,0.765451607307269,0.928661931978699,-6.31341391664129,"Mmp12","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.101514745724666,8.50797684754414,-0.225110798496739,0.825813305100075,0.928661931978699,-6.33289054580042,"Ncr1","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.591935081716715,9.69921138144603,-0.58363693052096,0.570648714504709,0.88473254907206,-6.34442763160781,"Ankrd33b","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.257234216007358,10.5774427851697,0.783694869015735,0.448939444557153,0.782501595093965,-6.34900446159775,"Stx11","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.118892319690856,9.04238114307504,0.243471710970581,0.811896042689602,0.928661931978699,-6.35654654003969,"Xcr1","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.26815166664649,12.6742413956061,0.896068282548249,0.388449478342294,0.732077863029708,-6.35933272245369,"Bcr","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.215479995259246,10.5515237144727,0.779804054472899,0.451138012544453,0.782501595093965,-6.37511477489349,"Cxcl10","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.243250257789416,9.21535927112801,0.321252808755128,0.75373812508602,0.928661931978699,-6.39592076776551,"Ngp","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.212693069760324,15.613367097334,-0.80197167070124,0.438704385274415,0.782501595093965,-6.40475728591551,"Mcl1","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.21209305827402,10.6458184504845,-0.668167859758044,0.517112571657304,0.844617200373596,-6.45026331193767,"Ezh2","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.223165112535947,11.4436676867959,0.714742676726058,0.488915567281687,0.820461341830261,-6.48977001449683,"Hmox1","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.214712572238602,13.225652274873,-0.706308611629235,0.493951215999851,0.820461341830261,-6.50937274803562,"Spib","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.143840120250381,9.77960072218645,0.302811092094743,0.767399935057381,0.928661931978699,-6.52187506150812,"Pmaip1","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.0801926765954057,9.747670064396,0.194685695860707,0.849009972090332,0.928661931978699,-6.5226689610613,"Ifi30","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.143388531190357,9.75063766941096,-0.260504284336931,0.799045509450643,0.928661931978699,-6.53966051140605,"Zfp366","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.221850458221818,11.3660262044552,0.589830948645705,0.566625867300986,0.88473254907206,-6.57373049385245,"Cd68","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.0345683840427427,10.349482384841,-0.104250458801319,0.918752931926705,0.957848801370395,-6.5785883881383,"Nek2","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.214998284755104,11.1409182194898,0.548850737678466,0.593524267931916,0.88473254907206,-6.58928434067047,"Bcl2l2","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.0921821203449369,10.2024906398813,-0.266427284004929,0.794591003029624,0.928661931978699,-6.59497481906905,"Akap12","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.136002539825265,11.3625463848882,-0.571471031083383,0.578594805964991,0.88473254907206,-6.59723572554905,"Egfl7","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.213006616486462,14.6150172114573,0.519843427429706,0.612957519876583,0.88473254907206,-6.60924972492061,"Cd4","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.0853664730550285,10.0364161176545,0.296090631439321,0.772399257348477,0.928661931978699,-6.6134509194032,"Pik3ca","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.162099822723167,16.5376429510014,-0.426347703939311,0.677665985827559,0.909743378234258,-6.62811130436331,"H2.Q6","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.167907883593891,11.9437704650936,-0.510908805392009,0.619006915747152,0.88473254907206,-6.63899788945606,"Cyp4f16","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.14293748097365,11.8167338043836,0.486459969274821,0.635709861339291,0.889993805875007,-6.64991580794066,"Tet2","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.292913845542671,13.9208106572241,-0.432398290688754,0.673388045060842,0.909743378234258,-6.6674639763284,"Bcl10","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.124455572076966,11.2946533079707,0.407636101622034,0.690969845889046,0.915068174285493,-6.67063878225431,"Ppp1r14a","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.150605112793874,12.3825701452197,-0.427044468003994,0.67717274876593,0.909743378234258,-6.68127261910034,"Rheb","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.0424581286133385,10.7347434281243,0.0916351690434446,0.928552696564431,0.957875413298045,-6.69030704390966,"Bcl2l11","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.114428653179694,15.9086938779223,-0.20286913688951,0.842755170072523,0.928661931978699,-6.71260974293695,"Actb","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.0472348236566091,10.6801507960354,0.141560945467643,0.88985767490009,0.947891871089226,-6.71454809129353,"Serpinb6b","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.125974649383711,13.9430959850713,-0.299394954494723,0.769939830206044,0.928661931978699,-6.71795757087449,"Csf1r","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.0568398456630455,15.2745590686305,-0.189664986171243,0.852852794674316,0.928661931978699,-6.72457534573122,"Ighm","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.101127065282295,14.0720877980215,0.245537505296051,0.810334316542539,0.928661931978699,-6.73303078940327,"Bcl2a1a","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.0852197930526657,11.5608865558562,0.230777168665846,0.821511418640757,0.928661931978699,-6.74473087131764,"Lmo4","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.0872199753750547,13.367297592962,0.197150225645692,0.847125116225803,0.928661931978699,-6.74736674191962,"Cd8a","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.0780750346541375,12.1690286057191,0.215238854508254,0.833322150573248,0.928661931978699,-6.7530792337072,"Madcam1","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.0345156794268746,13.0460958182627,0.125928426454888,0.901946705533089,0.950438463895083,-6.76491332283294,"Ighd","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.00289135897451231,13.8146522850432,-0.0116318352255396,0.990917174837651,0.990917174837651,-6.76763320944066,"Ppt1","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-0.0129125289547147,11.4856055037246,-0.0384815242517855,0.969958666966332,0.990166139194798,-6.76904442161007,"Prmt5","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
0.0121462745126077,12.3852709758266,0.0223192897039112,0.982572922846513,0.990917174837651,-6.77732169867645,"Bhlhe41","Not Significant","Fibroblastic reticular cells","KOvsWT","Proseg","Xenium unimodal"
-1.11272728011846,10.349482384841,-3.48948919051068,0.00469500157548076,0.230055077198557,-2.52150537054982,"Nek2","Not Significant","Fibroblastic reticular cells","KOvsCTRL","Proseg","Xenium unimodal"
1.19559750693455,10.0364161176545,3.49446530171626,0.00465291016725575,0.230055077198557,-2.72798074907162,"Pik3ca","Not Significant","Fibroblastic reticular cells","KOvsCTRL","Proseg","Xenium unimodal"
-0.875066196532119,10.3528103975017,-2.83998498312161,0.0153547398256,0.383418981966258,-3.19527944164944,"Ffar2","Not Significant","Fibroblastic reticular cells","KOvsCTRL","Proseg","Xenium unimodal"
-0.883587777190305,10.754344609073,-2.49405565953349,0.028841198893426,0.444122881481224,-3.448268089465,"Adgre1","Not Significant","Fibroblastic reticular cells","KOvsCTRL","Proseg","Xenium unimodal"
